id,target_date,target_mood,mood_day5,app_usage_day5,mood_day4,app_usage_day4,mood_day3,app_usage_day3,mood_day2,app_usage_day2,mood_day1,app_usage_day1,mood_ma3,mood_ma5,mood_trend,mood_volatility,screen_day5,screen_day4,screen_day3,screen_day2,screen_day1
AS14.06,2014-04-28,6.465853658536585,7.0920245398773005,264.28002453987733,7.285393258426966,228.14131685393258,6.468446601941747,232.8428495145631,7.420841683366733,258.911498997996,7.008620689655173,333.6474827586207,6.948621466748672,7.055065354653584,0.00313592755044869,0.326951958310672,37.64947853351664,46.089031476653034,54.98419417744703,55.88111222053101,89.18397198771609
AS14.06,2014-04-29,7.300254452926208,6.465853658536585,337.27874878048783,7.0920245398773005,264.28002453987733,7.285393258426966,228.14131685393258,6.468446601941747,232.8428495145631,7.420841683366733,258.911498997996,6.947757152280285,6.946511948429867,-0.1286398111724739,0.40511282900849127,60.97603416093968,37.64947853351664,46.089031476653034,54.98419417744703,55.88111222053101
AS14.06,2014-04-30,7.478365384615385,7.300254452926208,253.20080152671756,6.465853658536585,337.27874878048783,7.0920245398773005,264.28002453987733,7.285393258426966,228.14131685393258,6.468446601941747,232.8428495145631,6.952710883780031,6.922394502341762,0.08440761020785437,0.37889809372688016,62.762040710327874,60.97603416093968,37.64947853351664,46.089031476653034,54.98419417744703
AS14.06,2014-05-01,8.125560538116591,7.478365384615385,270.4770817307692,7.300254452926208,253.20080152671756,6.465853658536585,337.27874878048783,7.0920245398773005,264.28002453987733,7.285393258426966,228.14131685393258,7.081491165359393,7.124378258876488,0.059417416542575284,0.3512453738594853,76.14145432068752,62.762040710327874,60.97603416093968,37.64947853351664,46.089031476653034
AS14.06,2014-05-02,7.129554655870446,8.125560538116591,206.2134125560538,7.478365384615385,270.4770817307692,7.300254452926208,253.20080152671756,6.465853658536585,337.27874878048783,7.0920245398773005,264.28002453987733,7.634726791886062,7.292411714814415,0.3079583722557384,0.5389119553137416,55.76243495620419,76.14145432068752,62.762040710327874,60.97603416093968,37.64947853351664
AS14.06,2014-05-03,6.632911392405063,7.129554655870446,220.79337246963567,8.125560538116591,206.2134125560538,7.478365384615385,270.4770817307692,7.300254452926208,253.20080152671756,6.465853658536585,337.27874878048783,7.577826859534141,7.299917738013043,0.2152708079858104,0.5363238159447539,42.46299993364433,55.76243495620419,76.14145432068752,62.762040710327874,60.97603416093968
AS14.06,2014-05-04,7.502325581395349,6.632911392405063,200.16543037974682,7.129554655870446,220.79337246963567,8.125560538116591,206.2134125560538,7.478365384615385,270.4770817307692,7.300254452926208,253.20080152671756,7.296008862130701,7.33332928478674,-0.16834968497872244,0.48618290732337727,42.948139219344455,42.46299993364433,55.76243495620419,76.14145432068752,62.762040710327874
AS14.06,2014-05-05,7.0,7.502325581395349,315.24439056382806,6.632911392405063,200.16543037974682,7.129554655870446,220.79337246963567,8.125560538116591,206.2134125560538,7.478365384615385,270.4770817307692,7.088263876556954,7.373743510480567,-0.14447287521515975,0.49013637947814537,48.48727441277619,42.948139219344455,42.46299993364433,55.76243495620419,76.14145432068752
AS14.06,2014-05-06,7.0,7.0,323.3062166064982,7.502325581395349,315.24439056382806,6.632911392405063,200.16543037974682,7.129554655870446,220.79337246963567,8.125560538116591,206.2134125560538,7.045078991266803,7.27807043355749,-0.1878350150708274,0.5067820318991062,49.563837528228746,48.48727441277619,42.948139219344455,42.46299993364433,55.76243495620419
AS14.06,2014-05-07,6.474387527839643,7.0,331.5239090909091,7.0,323.3062166064982,7.502325581395349,315.24439056382806,6.632911392405063,200.16543037974682,7.129554655870446,220.79337246963567,7.167441860465115,7.052958325934172,0.010797929585404287,0.27922984187909594,70.38039037760566,49.563837528228746,48.48727441277619,42.948139219344455,42.46299993364433
AS14.06,2014-05-08,7.0,6.474387527839643,300.6239532293987,7.0,331.5239090909091,7.0,323.3062166064982,7.502325581395349,315.24439056382806,6.632911392405063,200.16543037974682,6.824795842613214,6.921924900328011,-0.08193733105261826,0.35577377657627646,60.91707350044846,70.38039037760566,49.563837528228746,48.48727441277619,42.948139219344455
AS14.07,2014-03-22,5.38855421686747,7.363636363636363,167.83680134680134,5.400602409638554,284.9589578313253,6.8212058212058215,343.4665440602488,,240.63166778846153,,0.0,6.52848153149358,,,,56.07207070938269,47.178502998438226,55.84968889650671,,
AS14.07,2014-03-23,7.626153846153846,5.38855421686747,194.93208433734938,7.363636363636363,167.83680134680134,5.400602409638554,284.9589578313253,6.8212058212058215,343.4665440602488,,240.63166778846153,6.050930996714129,,,,51.01831628471971,56.07207070938269,47.178502998438226,55.84968889650671,
AS14.07,2014-03-24,7.974117647058823,7.626153846153846,365.0013492307692,5.38855421686747,194.93208433734938,7.363636363636363,167.83680134680134,5.400602409638554,284.9589578313253,6.8212058212058215,343.4665440602488,6.792781475552559,6.520030531500412,0.15978478571249655,0.9549077560637299,24.024923062324525,51.01831628471971,56.07207070938269,47.178502998438226,55.84968889650671
AS14.07,2014-03-25,7.816046966731898,7.974117647058823,316.58748705882357,7.626153846153846,365.0013492307692,5.38855421686747,194.93208433734938,7.363636363636363,167.83680134680134,5.400602409638554,284.9589578313253,6.996275236693379,6.750612896671012,0.5409547957358025,1.12401652673071,33.87608469682581,24.024923062324525,51.01831628471971,56.07207070938269,47.178502998438226
AS14.07,2014-03-26,6.880668257756564,7.816046966731898,338.43890802348335,7.974117647058823,316.58748705882357,7.626153846153846,365.0013492307692,5.38855421686747,194.93208433734938,7.363636363636363,167.83680134680134,7.80543948664819,7.2337018080896796,0.3490384636382423,0.9447552828843421,29.383450084936364,33.87608469682581,24.024923062324525,51.01831628471971,56.07207070938269
AS14.07,2014-03-27,6.2729591836734695,6.880668257756564,333.72584725536996,7.816046966731898,338.43890802348335,7.974117647058823,316.58748705882357,7.626153846153846,365.0013492307692,5.38855421686747,194.93208433734938,7.556944290515762,7.13710818691372,0.3174121202356244,0.9512003767204503,41.419916452826634,29.383450084936364,33.87608469682581,24.024923062324525,51.01831628471971
AS14.07,2014-03-28,7.914666666666666,6.2729591836734695,264.88782142857144,6.880668257756564,333.72584725536996,7.816046966731898,338.43890802348335,7.974117647058823,316.58748705882357,7.626153846153846,365.0013492307692,6.9898914693873095,7.313989180274921,-0.3799838714263004,0.6413717904523123,48.954066322166064,41.419916452826634,29.383450084936364,33.87608469682581,24.024923062324525
AS14.07,2014-03-29,7.245762711864407,7.914666666666666,253.96665066666668,6.2729591836734695,264.88782142857144,6.880668257756564,333.72584725536996,7.816046966731898,338.43890802348335,7.974117647058823,316.58748705882357,7.0227647026988995,7.371691744377484,-0.16619897438427322,0.6787499690540806,66.33694400469459,48.954066322166064,41.419916452826634,29.383450084936364,33.87608469682581
AS14.07,2014-03-30,5.465277777777778,7.245762711864407,183.7726991525424,7.914666666666666,253.96665066666668,6.2729591836734695,264.88782142857144,6.880668257756564,333.72584725536996,7.816046966731898,338.43890802348335,7.1444628540681805,7.2260207573386,-0.010657010082488158,0.6083335554017085,70.87669068776957,66.33694400469459,48.954066322166064,41.419916452826634,29.383450084936364
AS14.07,2014-03-31,4.309701492537314,5.465277777777778,321.7439513888889,7.245762711864407,183.7726991525424,7.914666666666666,253.96665066666668,6.2729591836734695,264.88782142857144,6.880668257756564,333.72584725536996,6.875235718769617,6.755866919547776,-0.18579774317666337,0.8363265306676475,46.08642706771694,70.87669068776957,66.33694400469459,48.954066322166064,41.419916452826634
AS14.07,2014-04-01,6.531120331950207,4.309701492537314,324.04545149253727,5.465277777777778,321.7439513888889,7.245762711864407,183.7726991525424,7.914666666666666,253.96665066666668,6.2729591836734695,264.88782142857144,5.6735806607265,6.241673566503927,-0.6375904271161192,1.2761963979108473,47.024022387924475,46.08642706771694,70.87669068776957,66.33694400469459,48.954066322166064
AS14.07,2014-04-02,5.333333333333333,6.531120331950207,219.44178008298755,4.309701492537314,324.04545149253727,5.465277777777778,321.7439513888889,7.245762711864407,183.7726991525424,7.914666666666666,253.96665066666668,5.435366534088433,6.2933057961592755,-0.5703153888760006,1.2816284512051712,46.33141079038011,47.024022387924475,46.08642706771694,70.87669068776957,66.33694400469459
AS14.07,2014-04-03,6.590759075907591,5.333333333333333,205.27298611111112,6.531120331950207,219.44178008298755,4.309701492537314,324.04545149253727,5.465277777777778,321.7439513888889,7.245762711864407,183.7726991525424,5.3913850526069504,5.777039129492608,-0.27590162028897186,1.0171467087995605,50.57299535693946,46.33141079038011,47.024022387924475,46.08642706771694,70.87669068776957
AS14.07,2014-04-04,6.008310249307479,6.590759075907591,294.6991848184818,5.333333333333333,205.27298611111112,6.531120331950207,219.44178008298755,4.309701492537314,324.04545149253727,5.465277777777778,321.7439513888889,6.151737580397044,5.646038402301245,0.3274594437055649,0.8475992417722084,45.971930695839035,50.57299535693946,46.33141079038011,47.024022387924475,46.08642706771694
AS14.07,2014-04-05,6.149825783972125,6.008310249307479,218.89425207756233,6.590759075907591,294.6991848184818,5.333333333333333,205.27298611111112,6.531120331950207,219.44178008298755,4.309701492537314,324.04545149253727,5.977467552849468,5.754644896607185,0.34568562574977163,0.8522572391000472,33.85421608095353,45.971930695839035,50.57299535693946,46.33141079038011,47.024022387924475
AS14.07,2014-04-06,6.913043478260869,6.149825783972125,282.6121324041812,6.008310249307479,218.89425207756233,6.590759075907591,294.6991848184818,5.333333333333333,205.27298611111112,6.531120331950207,219.44178008298755,6.2496317030623985,6.122669754894147,-0.008761217998201043,0.4522846491270729,30.780285718133634,33.85421608095353,45.971930695839035,50.57299535693946,46.33141079038011
AS14.07,2014-04-07,5.306306306306307,6.913043478260869,268.1778577075099,6.149825783972125,282.6121324041812,6.008310249307479,218.89425207756233,6.590759075907591,294.6991848184818,5.333333333333333,205.27298611111112,6.357059837180157,6.1990543841562795,0.2718486997919611,0.5387935986875824,76.0237589259392,30.780285718133634,33.85421608095353,45.971930695839035,50.57299535693946
AS14.07,2014-04-08,6.7228260869565215,5.306306306306307,299.02313813813817,6.913043478260869,268.1778577075099,6.149825783972125,282.6121324041812,6.008310249307479,218.89425207756233,6.590759075907591,294.6991848184818,6.123058522846434,6.193648978750874,-0.16641723102491787,0.5475167231349976,72.54581982237431,76.0237589259392,30.780285718133634,33.85421608095353,45.971930695839035
AS14.07,2014-04-09,6.620300751879699,6.7228260869565215,309.2923505434783,5.306306306306307,299.02313813813817,6.913043478260869,268.1778577075099,6.149825783972125,282.6121324041812,6.008310249307479,218.89425207756233,6.314058623841231,6.22006238096066,0.05855121976322688,0.5688086592283952,39.85801356059054,72.54581982237431,76.0237589259392,30.780285718133634,33.85421608095353
AS14.07,2014-04-10,6.564220183486238,6.620300751879699,182.7253308270677,6.7228260869565215,309.2923505434783,5.306306306306307,299.02313813813817,6.913043478260869,268.1778577075099,6.149825783972125,282.6121324041812,6.2164777150475095,6.342460481475104,0.07507325445108046,0.575875293325658,53.92546240010657,39.85801356059054,72.54581982237431,76.0237589259392,30.780285718133634
AS14.07,2014-04-11,4.857142857142857,6.564220183486238,173.03655504587158,6.620300751879699,182.7253308270677,6.7228260869565215,309.2923505434783,5.306306306306307,299.02313813813817,6.913043478260869,268.1778577075099,6.635782340774153,6.425339361377927,0.06163478560241384,0.5719941367529624,46.14953670698573,53.92546240010657,39.85801356059054,72.54581982237431,76.0237589259392
AS14.07,2014-04-12,6.396341463414634,4.857142857142857,178.10495833333334,6.564220183486238,173.03655504587158,6.620300751879699,182.7253308270677,6.7228260869565215,309.2923505434783,5.306306306306307,299.02313813813817,6.013887930836265,6.014159237154325,-0.1056932801797184,0.7761347769410506,39.27006549778438,46.14953670698573,53.92546240010657,39.85801356059054,72.54581982237431
AS14.07,2014-04-13,6.587301587301587,6.396341463414634,301.2209542682927,4.857142857142857,178.10495833333334,6.564220183486238,173.03655504587158,6.620300751879699,182.7253308270677,6.7228260869565215,309.2923505434783,5.939234834681244,6.23216626857599,-0.24161271418206107,0.6956001888296746,63.15037501512505,39.27006549778438,46.14953670698573,53.92546240010657,39.85801356059054
AS14.07,2014-04-14,5.934883720930233,6.587301587301587,316.8124984126984,6.396341463414634,301.2209542682927,4.857142857142857,178.10495833333334,6.564220183486238,173.03655504587158,6.620300751879699,182.7253308270677,5.946928635953026,6.205061368645003,-0.023387704922782967,0.6783802433342476,38.72907620081827,63.15037501512505,39.27006549778438,46.14953670698573,53.92546240010657
AS14.07,2014-04-15,5.732673267326732,5.934883720930233,276.39627441860466,6.587301587301587,316.8124984126984,6.396341463414634,301.2209542682927,4.857142857142857,178.10495833333334,6.564220183486238,173.03655504587158,6.306175590548818,6.067977962455111,0.04714858050467225,0.649247516345439,38.96906049750573,38.72907620081827,63.15037501512505,39.27006549778438,46.14953670698573
AS14.07,2014-04-16,4.7952941176470585,5.732673267326732,378.8480396039604,5.934883720930233,276.39627441860466,6.587301587301587,316.8124984126984,6.396341463414634,301.2209542682927,4.857142857142857,178.10495833333334,6.084952858519517,5.901668579223209,0.1289603077883358,0.6058862152731245,39.375202989814284,38.96906049750573,38.72907620081827,63.15037501512505,39.27006549778438
AS14.07,2014-04-17,3.8728813559322033,4.7952941176470585,264.87032,5.732673267326732,378.8480396039604,5.934883720930233,276.39627441860466,6.587301587301587,316.8124984126984,6.396341463414634,301.2209542682927,5.487617035301341,5.88929883132405,-0.4056723011510006,0.6273365828827371,48.30510118428397,39.375202989814284,38.96906049750573,38.72907620081827,63.15037501512505
AS14.07,2014-04-18,5.135135135135135,3.8728813559322033,247.2967033898305,4.7952941176470585,264.87032,5.732673267326732,378.8480396039604,5.934883720930233,276.39627441860466,6.587301587301587,316.8124984126984,4.800282913635332,5.384606809827563,-0.6568430066021929,0.9490029465299014,51.88757203595113,48.30510118428397,39.375202989814284,38.96906049750573,38.72907620081827
AS14.07,2014-04-19,6.71875,5.135135135135135,226.92463063063065,3.8728813559322033,247.2967033898305,4.7952941176470585,264.87032,5.732673267326732,378.8480396039604,5.934883720930233,276.39627441860466,4.601103536238132,5.094173519394272,-0.34592890829847256,0.7344435812726784,81.25816220635762,51.88757203595113,48.30510118428397,39.375202989814284,38.96906049750573
AS14.07,2014-04-20,5.204301075268817,6.71875,183.144296875,5.135135135135135,226.92463063063065,3.8728813559322033,247.2967033898305,4.7952941176470585,264.87032,5.732673267326732,378.8480396039604,5.2422554970224455,5.2509467752082255,0.23119944828346162,0.9493790286330646,46.38678907603019,81.25816220635762,51.88757203595113,48.30510118428397,39.375202989814284
AS14.07,2014-04-21,6.126923076923077,5.204301075268817,152.1866989247312,6.71875,183.144296875,5.135135135135135,226.92463063063065,3.8728813559322033,247.2967033898305,4.7952941176470585,264.87032,5.686062070134651,5.145272336796642,0.36638825593113183,0.91879080028996,21.49198928699697,46.38678907603019,81.25816220635762,51.88757203595113,48.30510118428397
AS14.07,2014-04-22,6.363636363636363,6.126923076923077,264.04966538461537,5.204301075268817,152.1866989247312,6.71875,183.144296875,5.135135135135135,226.92463063063065,3.8728813559322033,247.2967033898305,6.016658050730631,5.411598128651846,0.45772493821154386,0.9702977850291611,19.36104998496862,21.49198928699697,46.38678907603019,81.25816220635762,51.88757203595113
AS14.07,2014-04-23,6.403614457831325,6.363636363636363,264.0185,6.126923076923077,264.04966538461537,5.204301075268817,152.1866989247312,6.71875,183.144296875,5.135135135135135,226.92463063063065,5.898286838609419,5.909749130192679,0.1865175533925538,0.6332999843210941,47.07673863118346,19.36104998496862,21.49198928699697,46.38678907603019,81.25816220635762
AS14.07,2014-04-24,5.827751196172249,6.403614457831325,315.3517891566265,6.363636363636363,264.0185,6.126923076923077,264.04966538461537,5.204301075268817,152.1866989247312,6.71875,183.144296875,6.298057966130255,6.1634449947319165,0.052906420403019634,0.5152499418318363,32.53349093931267,47.07673863118346,19.36104998496862,21.49198928699697,46.38678907603019
AS14.07,2014-04-25,2.392857142857143,5.827751196172249,273.34414354066985,6.403614457831325,315.3517891566265,6.363636363636363,264.0185,6.126923076923077,264.04966538461537,5.204301075268817,152.1866989247312,6.198334005879978,5.985245233966365,0.1523591622715113,0.44112660691000916,44.10240667060231,32.53349093931267,47.07673863118346,19.36104998496862,21.49198928699697
AS14.07,2014-04-26,5.041666666666667,2.392857142857143,283.6151071428571,5.827751196172249,273.34414354066985,6.403614457831325,315.3517891566265,6.363636363636363,264.0185,6.126923076923077,264.04966538461537,4.8747409322869055,5.422956447484031,-0.800401703559598,1.5288883829593547,44.223366075328435,44.10240667060231,32.53349093931267,47.07673863118346,19.36104998496862
AS14.07,2014-04-27,5.628,5.041666666666667,248.06577380952382,2.392857142857143,283.6151071428571,5.827751196172249,273.34414354066985,6.403614457831325,315.3517891566265,6.363636363636363,264.0185,4.420758335232019,5.205905165432749,-0.6654696708913568,1.49008422742688,85.44026196286781,44.223366075328435,44.10240667060231,32.53349093931267,47.07673863118346
AS14.07,2014-04-28,6.541843971631206,5.628,211.425656,5.041666666666667,248.06577380952382,2.392857142857143,283.6151071428571,5.827751196172249,273.34414354066985,6.403614457831325,315.3517891566265,4.354174603174603,5.058777892705477,-0.2337313445168232,1.4022371678361236,42.752200024604775,85.44026196286781,44.223366075328435,44.10240667060231,32.53349093931267
AS14.07,2014-04-29,7.244803695150115,6.541843971631206,117.77451773049644,5.628,211.425656,5.041666666666667,248.06577380952382,2.392857142857143,283.6151071428571,5.827751196172249,273.34414354066985,5.737170212765958,5.0864237954654525,0.4663328408060772,1.4295750069282087,53.64920570055641,42.752200024604775,85.44026196286781,44.223366075328435,44.10240667060231
AS14.07,2014-04-30,4.883928571428571,7.244803695150115,221.98984757505772,6.541843971631206,117.77451773049644,5.628,211.425656,5.041666666666667,248.06577380952382,2.392857142857143,283.6151071428571,6.47154922226044,5.369834295261026,1.120407040955049,1.668883064898265,39.046314074866494,53.64920570055641,42.752200024604775,85.44026196286781,44.223366075328435
AS14.07,2014-05-01,4.6118421052631575,4.883928571428571,158.59193452380953,7.244803695150115,221.98984757505772,6.541843971631206,117.77451773049644,5.628,211.425656,5.041666666666667,248.06577380952382,6.22352541273663,5.868048580975312,0.13013275046739295,0.9009414471085858,51.87127383762886,39.046314074866494,53.64920570055641,42.752200024604775,85.44026196286781
AS14.07,2014-05-02,5.975,4.6118421052631575,165.77015131578946,4.883928571428571,158.59193452380953,7.244803695150115,221.98984757505772,6.541843971631206,117.77451773049644,5.628,211.425656,5.580191457280615,5.782083668694609,-0.3690231189676317,0.9916325192527876,28.88209869045958,51.87127383762886,39.046314074866494,53.64920570055641,42.752200024604775
AS14.07,2014-05-03,6.666666666666667,5.975,158.50865499999998,4.6118421052631575,165.77015131578946,4.883928571428571,158.59193452380953,7.244803695150115,221.98984757505772,6.541843971631206,117.77451773049644,5.156923558897243,5.85148366869461,-0.3766649533149367,0.9905623049686567,50.93026497602463,28.88209869045958,51.87127383762886,39.046314074866494,53.64920570055641
AS14.07,2014-05-04,7.973333333333334,6.666666666666667,169.527219047619,5.975,158.50865499999998,4.6118421052631575,165.77015131578946,4.883928571428571,158.59193452380953,7.244803695150115,221.98984757505772,5.751169590643275,5.876448207701703,-0.006520262839546083,1.009046899940425,95.24795239766448,50.93026497602463,28.88209869045958,51.87127383762886,39.046314074866494
AS14.07,2014-05-05,5.5,7.973333333333334,121.29780000000001,6.666666666666667,169.527219047619,5.975,158.50865499999998,4.6118421052631575,165.77015131578946,4.883928571428571,158.59193452380953,6.871666666666666,6.022154135338345,0.8233634085213035,1.2255005209888437,44.09546666145321,95.24795239766448,50.93026497602463,28.88209869045958,51.87127383762886
AS14.08,2014-03-05,6.333333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,
AS14.08,2014-03-06,6.777777777777778,6.333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,
AS14.08,2014-03-07,7.25,6.777777777777778,0.0,6.333333333333333,0.0,,0.0,,0.0,,0.0,,,,,,,,,
AS14.08,2014-03-08,7.0,7.25,0.0,6.777777777777778,0.0,6.333333333333333,0.0,,0.0,,0.0,6.787037037037037,,,,,,,,
AS14.08,2014-03-09,7.2,7.0,0.0,7.25,0.0,6.777777777777778,0.0,6.333333333333333,0.0,,0.0,7.0092592592592595,,,,,,,,
AS14.08,2014-03-10,7.0,7.2,0.0,7.0,0.0,7.25,0.0,6.777777777777778,0.0,6.333333333333333,0.0,7.1499999999999995,6.912222222222222,0.19555555555555612,0.33400672721842084,,,,,
AS14.08,2014-03-11,6.75,7.0,0.0,7.2,0.0,7.0,0.0,7.25,0.0,6.777777777777778,0.0,7.066666666666666,7.045555555555555,0.03944444444444503,0.16822970774480128,,,,,
AS14.08,2014-03-12,7.0,6.75,0.0,7.0,0.0,7.2,0.0,7.0,0.0,7.25,0.0,6.983333333333333,7.040000000000001,-0.09999999999999919,0.17720045146669353,,,,,
AS14.08,2014-03-13,6.821428571428571,7.0,0.0,6.75,0.0,7.0,0.0,7.2,0.0,7.0,0.0,6.916666666666667,6.99,-0.044999999999999075,0.14282856857085705,,,,,
AS14.08,2014-03-14,7.5875,6.821428571428571,58.74421969488621,7.0,0.0,6.75,0.0,7.0,0.0,7.2,0.0,6.857142857142857,6.954285714285715,-0.07571428571428543,0.1574412750902407,67.16918183998622,,,,
AS14.08,2014-03-15,6.783132530120482,7.5875,96.03783958333335,6.821428571428571,58.74421969488621,7.0,0.0,6.75,0.0,7.0,0.0,7.1363095238095235,7.031785714285713,0.12464285714285785,0.2947854633250344,72.06214376091958,67.16918183998622,,,
AS14.08,2014-03-16,7.12280701754386,6.783132530120482,147.39768851013807,7.5875,96.03783958333335,6.821428571428571,58.74421969488621,7.0,0.0,6.75,0.0,7.064020367183018,6.98841222030981,0.06537650602409631,0.3117383907712501,66.58880724102626,72.06214376091958,67.16918183998622,,
AS14.08,2014-03-17,5.382978723404255,7.12280701754386,142.006298245614,6.783132530120482,147.39768851013807,7.5875,96.03783958333335,6.821428571428571,58.74421969488621,7.0,0.0,7.164479849221447,7.062973623818583,0.020731799377962764,0.28959581546278634,64.53294737297193,66.58880724102626,72.06214376091958,67.16918183998622,
AS14.08,2014-03-18,6.159574468085107,5.382978723404255,168.17869148936168,7.12280701754386,142.006298245614,6.783132530120482,147.39768851013807,7.5875,96.03783958333335,6.821428571428571,58.74421969488621,6.429639423689532,6.739569368499434,-0.3341592678504771,0.7368574228433091,51.08572341026141,64.53294737297193,66.58880724102626,72.06214376091958,67.16918183998622
AS14.08,2014-03-19,7.082644628099174,6.159574468085107,136.295914893617,5.382978723404255,168.17869148936168,7.12280701754386,142.006298245614,6.783132530120482,147.39768851013807,7.5875,96.03783958333335,6.221786736344407,6.607198547830739,-0.42560048705460124,0.7690094007977186,49.50849998250918,51.08572341026141,64.53294737297193,66.58880724102626,72.06214376091958
AS14.08,2014-03-20,6.6477272727272725,7.082644628099174,138.27646280991735,6.159574468085107,136.295914893617,5.382978723404255,168.17869148936168,7.12280701754386,142.006298245614,6.783132530120482,147.39768851013807,6.208399273196179,6.506227473450575,-0.036420835350136356,0.6589324003851024,60.70070245246255,49.50849998250918,51.08572341026141,64.53294737297193,66.58880724102626
AS14.08,2014-03-21,6.0162162162162165,6.6477272727272725,114.43652272727273,7.082644628099174,138.27646280991735,6.159574468085107,136.295914893617,5.382978723404255,168.17869148936168,7.12280701754386,142.006298245614,6.629982122970517,6.479146421971933,0.07495064150617461,0.6497135380190876,50.82570452581756,60.70070245246255,49.50849998250918,51.08572341026141,64.53294737297193
AS14.08,2014-03-22,6.448275862068965,6.0162162162162165,94.19345405405406,6.6477272727272725,114.43652272727273,7.082644628099174,138.27646280991735,6.159574468085107,136.295914893617,5.382978723404255,168.17869148936168,6.582196039014221,6.257828261706405,0.17546277902660942,0.5771889084552535,41.809578367181714,50.82570452581756,60.70070245246255,49.50849998250918,51.08572341026141
AS14.08,2014-03-23,7.183206106870229,6.448275862068965,143.55744827586204,6.0162162162162165,94.19345405405406,6.6477272727272725,114.43652272727273,7.082644628099174,138.27646280991735,6.159574468085107,136.295914893617,6.3707397836708175,6.470887689439347,-0.048902562391523796,0.3767418626342881,62.53487357051892,41.809578367181714,50.82570452581756,60.70070245246255,49.50849998250918
AS14.08,2014-03-24,6.947826086956522,7.183206106870229,181.45674045801525,6.448275862068965,143.55744827586204,6.0162162162162165,94.19345405405406,6.6477272727272725,114.43652272727273,7.082644628099174,138.27646280991735,6.549232728385138,6.675614017196371,0.00016715468838095695,0.4267527187828248,41.88470992605194,62.53487357051892,41.809578367181714,50.82570452581756,60.70070245246255
AS14.08,2014-03-25,7.2,6.947826086956522,130.5243652173913,7.183206106870229,181.45674045801525,6.448275862068965,143.55744827586204,6.0162162162162165,94.19345405405406,6.6477272727272725,114.43652272727273,6.859769351965238,6.648650308967841,0.1767187519112515,0.4038266211746555,56.2122086649356,41.88470992605194,62.53487357051892,41.809578367181714,50.82570452581756
AS14.08,2014-03-26,6.130681818181818,7.2,138.24687058823528,6.947826086956522,130.5243652173913,7.183206106870229,181.45674045801525,6.448275862068965,143.55744827586204,6.0162162162162165,94.19345405405406,7.110344064608917,6.759104854422387,0.28671177924551283,0.4600791880957447,38.6809882444494,56.2122086649356,41.88470992605194,62.53487357051892,41.809578367181714
AS14.08,2014-03-27,7.026143790849673,6.130681818181818,136.38608522727273,7.2,138.24687058823528,6.947826086956522,130.5243652173913,7.183206106870229,181.45674045801525,6.448275862068965,143.55744827586204,6.759502635046114,6.781997974815506,-0.061839419464452275,0.42397542511082537,35.10519888455217,38.6809882444494,56.2122086649356,41.88470992605194,62.53487357051892
AS14.08,2014-03-28,6.004926108374384,7.026143790849673,160.7151568627451,6.130681818181818,136.38608522727273,7.2,138.24687058823528,6.947826086956522,130.5243652173913,7.183206106870229,181.45674045801525,6.7856085363438305,6.897571560571649,-0.11312689008158235,0.3950256365902946,62.395999997269946,35.10519888455217,38.6809882444494,56.2122086649356,41.88470992605194
AS14.08,2014-03-29,7.096153846153846,6.004926108374384,169.00029064039407,7.026143790849673,160.7151568627451,6.130681818181818,136.38608522727273,7.2,138.24687058823528,6.947826086956522,130.5243652173913,6.387250572468626,6.66191556087248,-0.20596561663146004,0.493515212761679,44.828679810603866,62.395999997269946,35.10519888455217,38.6809882444494,56.2122086649356
AS14.08,2014-03-30,7.482352941176471,7.096153846153846,184.18847115384617,6.004926108374384,169.00029064039407,7.026143790849673,160.7151568627451,6.130681818181818,136.38608522727273,7.2,138.24687058823528,6.709074581792635,6.691581112711944,-0.03334480174997357,0.5138490363491546,56.87250002530897,44.828679810603866,62.395999997269946,35.10519888455217,38.6809882444494
AS14.08,2014-03-31,7.9605263157894735,7.482352941176471,161.33924705882353,7.096153846153846,184.18847115384617,6.004926108374384,169.00029064039407,7.026143790849673,160.7151568627451,6.130681818181818,136.38608522727273,6.8611442985682345,6.748051700947239,0.27733523012934835,0.5781158783234515,38.26957640086903,56.87250002530897,44.828679810603866,62.395999997269946,35.10519888455217
AS14.08,2014-04-01,7.070866141732283,7.9605263157894735,139.20198684210527,7.482352941176471,161.33924705882353,7.096153846153846,184.18847115384617,6.004926108374384,169.00029064039407,7.026143790849673,160.7151568627451,7.513011034373263,7.11402060046877,0.3346191882681691,0.646586852055393,48.72257894748134,38.26957640086903,56.87250002530897,44.828679810603866,62.395999997269946
AS14.08,2014-04-02,6.768115942028985,7.070866141732283,222.44803149606298,7.9605263157894735,139.20198684210527,7.482352941176471,161.33924705882353,7.096153846153846,184.18847115384617,6.004926108374384,169.00029064039407,7.5045817995660755,7.122965070645291,0.2996252536351427,0.6456179585731532,72.14918901037986,48.72257894748134,38.26957640086903,56.87250002530897,44.828679810603866
AS14.08,2014-04-03,7.046511627906977,6.768115942028985,141.54395652173912,7.070866141732283,222.44803149606298,7.9605263157894735,139.20198684210527,7.482352941176471,161.33924705882353,7.096153846153846,184.18847115384617,7.266502799850247,7.275603037376212,-0.10675626076938982,0.41073781920977903,50.89476815859475,72.14918901037986,48.72257894748134,38.26957640086903,56.87250002530897
